Year,Round,GrandPrix,Driver,Team,FP2_LapTime,FP2_GapToBest
2025,10,Canadian Grand Prix,GAS,Alpine,72.874,0.751
2025,10,Canadian Grand Prix,HAD,Racing Bulls,72.799,0.676
2025,10,Canadian Grand Prix,HAM,Ferrari,72.653,0.53
2025,10,Canadian Grand Prix,HUL,Kick Sauber,72.914,0.791
2025,10,Canadian Grand Prix,LAW,Racing Bulls,72.751,0.628
2025,10,Canadian Grand Prix,NOR,McLaren,72.151,0.028
2025,10,Canadian Grand Prix,OCO,Haas F1 Team,73.175,1.052
2025,10,Canadian Grand Prix,PIA,McLaren,72.562,0.439
2025,10,Canadian Grand Prix,RUS,Mercedes,72.123,0.0
2025,10,Canadian Grand Prix,SAI,Williams,72.631,0.508
2025,10,Canadian Grand Prix,TSU,Red Bull Racing,72.939,0.816
2025,10,Canadian Grand Prix,VER,Red Bull Racing,72.666,0.543
2025,10,Canadian Grand Prix,,,,
